country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB","22-01-2026 19:00:00",22.1166054,85.3945546,NH3,1,2,2
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB","22-01-2026 19:00:00",21.941841,86.728318,PM10,91,295,150
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB","22-01-2026 19:00:00",21.941841,86.728318,CO,19,102,28
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB","22-01-2026 19:00:00",20.240790,85.836784,PM2.5,78,260,176
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB","22-01-2026 19:00:00",19.222279,72.957979,NO2,47,50,49
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB","22-01-2026 19:00:00",19.222279,72.957979,NH3,NA,NA,NA
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB","22-01-2026 19:00:00",19.222279,72.957979,CO,46,92,55
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB","22-01-2026 19:00:00",25.5586,91.8985,CO,10,59,38
India,Maharashtra,Pune,"Bhosari, Pune - IITM","22-01-2026 19:00:00",18.640051,73.848956,OZONE,6,96,90
India,Maharashtra,Pune,"Bhumkar Nagar, Pune - IITM","22-01-2026 19:00:00",18.605770,73.749976,PM2.5,203,317,291
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB","22-01-2026 19:00:00",21.51161,86.89088,NH3,2,6,3
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB","22-01-2026 19:00:00",24.588397,76.172782,PM10,81,401,133
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB","22-01-2026 19:00:00",28.108988,75.386577,PM10,NA,NA,NA
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB","22-01-2026 19:00:00",28.108988,75.386577,CO,39,64,41
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB","22-01-2026 19:00:00",26.268249,73.0193853,PM2.5,48,239,82
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB","22-01-2026 19:00:00",26.268249,73.0193853,NH3,7,41,15
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB","22-01-2026 19:00:00",26.268249,73.0193853,SO2,1,16,9
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB","22-01-2026 19:00:00",26.268249,73.0193853,OZONE,8,84,71
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB","22-01-2026 19:00:00",26.295810,73.082283,PM2.5,65,277,121
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB","22-01-2026 19:00:00",26.215415,73.070156,PM10,73,466,161
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB","22-01-2026 19:00:00",26.215415,73.070156,NH3,9,17,13
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB","22-01-2026 19:00:00",26.215415,73.070156,CO,17,76,20
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB","22-01-2026 19:00:00",26.215415,73.070156,OZONE,2,90,80
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB","22-01-2026 19:00:00",26.358805,73.047444,PM2.5,82,277,119
India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB","22-01-2026 19:00:00",30.233011,74.907758,SO2,4,12,7
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB","22-01-2026 19:00:00",31.321907,75.578914,NH3,3,4,3
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB","22-01-2026 19:00:00",31.321907,75.578914,SO2,14,18,16
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB","22-01-2026 19:00:00",31.321907,75.578914,OZONE,27,71,39
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB","22-01-2026 19:00:00","30.736056 ",76.209694,NH3,7,8,7
India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB","22-01-2026 19:00:00",30.9028,75.8086,OZONE,14,25,17
India,Punjab,"Mandi Gobindgarh","RIMT University, Mandi Gobindgarh - PPCB","22-01-2026 19:00:00",30.649961,76.331442,PM2.5,19,349,139
India,Punjab,"Mandi Gobindgarh","RIMT University, Mandi Gobindgarh - PPCB","22-01-2026 19:00:00",30.649961,76.331442,NH3,6,6,6
India,Punjab,Patiala,"Model Town, Patiala - PPCB","22-01-2026 19:00:00",30.349388,76.366642,PM10,93,323,156
India,Punjab,Patiala,"Model Town, Patiala - PPCB","22-01-2026 19:00:00",30.349388,76.366642,NH3,6,7,6
India,Punjab,Patiala,"Model Town, Patiala - PPCB","22-01-2026 19:00:00",30.349388,76.366642,CO,8,77,22
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB","22-01-2026 19:00:00",25.747299,71.393989,SO2,4,28,10
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB","22-01-2026 19:00:00",25.747299,71.393989,CO,8,114,30
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB","22-01-2026 19:00:00",27.215415,77.50873,CO,35,104,46
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB","22-01-2026 19:00:00",27.215415,77.50873,OZONE,2,149,98
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB","22-01-2026 19:00:00",25.339605,74.618883,SO2,5,64,20
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB","22-01-2026 19:00:00",28.194909,76.862296,CO,12,115,41
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB","22-01-2026 19:00:00",28.194909,76.862296,OZONE,5,44,27
India,Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB","22-01-2026 19:00:00",28.207266,76.829265,NH3,2,10,7
India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB","22-01-2026 19:00:00",28.018792,73.292658,PM2.5,63,242,136
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB","22-01-2026 19:00:00",25.435774,75.644272,PM2.5,92,320,180
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB","22-01-2026 19:00:00",25.435774,75.644272,PM10,70,170,103
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB","22-01-2026 19:00:00",25.435774,75.644272,NH3,2,29,9
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB","22-01-2026 19:00:00",24.892047,74.623527,NO2,18,96,53
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB","22-01-2026 19:00:00",28.296139,74.961696,NH3,13,27,17
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB","22-01-2026 19:00:00",26.895552,76.334753,SO2,1,26,6
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB","22-01-2026 19:00:00",26.699557,77.898881,NH3,9,15,11
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB","22-01-2026 19:00:00",26.699557,77.898881,OZONE,1,65,50
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB","22-01-2026 19:00:00",23.837789,73.714926,PM10,77,179,126
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB","22-01-2026 19:00:00","20.48891     ","85.84768     ",NO2,19,141,59
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB","22-01-2026 19:00:00","20.48891     ","85.84768     ",SO2,3,42,14
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB","22-01-2026 19:00:00",21.643900,85.599355,PM2.5,62,262,137
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB","22-01-2026 19:00:00",21.643900,85.599355,NO2,5,13,10
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB","22-01-2026 19:00:00",21.643900,85.599355,OZONE,15,19,17
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB","22-01-2026 19:00:00",21.847279,85.416905,NO2,NA,NA,NA
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB","22-01-2026 19:00:00",22.265816,86.174829,PM10,60,120,94
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB","22-01-2026 19:00:00",22.220833,84.809444,PM2.5,88,352,246
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB","22-01-2026 19:00:00",26.902909,75.836858,CO,38,76,42
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB","22-01-2026 19:00:00",26.843698,75.766894,PM2.5,57,367,184
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB","22-01-2026 19:00:00",26.843698,75.766894,PM10,94,410,169
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB","22-01-2026 19:00:00",26.843698,75.766894,NO2,15,159,66
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB","22-01-2026 19:00:00",26.843698,75.766894,CO,10,131,48
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB","22-01-2026 19:00:00",26.9164092,75.7994901,NO2,115,155,137
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB","22-01-2026 19:00:00",26.9164092,75.7994901,SO2,22,31,27
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB","22-01-2026 19:00:00",26.786682,75.827928,PM10,92,381,190
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB","22-01-2026 19:00:00",26.786682,75.827928,NO2,24,155,66
India,Odisha,Rourkela,"Sector-2, Rourkela - OSPCB","22-01-2026 19:00:00",22.24500000,84.88111111,PM10,43,215,113
India,Odisha,Suakati,"OMC Colony, Suakati - OSPCB","22-01-2026 19:00:00",21.606865,85.510538,NH3,6,6,6
India,Odisha,Suakati,"OMC Colony, Suakati - OSPCB","22-01-2026 19:00:00",21.606865,85.510538,SO2,6,44,21
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB","22-01-2026 19:00:00",20.9360711,85.1707021,SO2,6,52,23
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC","22-01-2026 19:00:00",11.9309,79.8027,PM2.5,31,76,50
India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB","22-01-2026 19:00:00",30.233011,74.907758,PM2.5,66,204,111
India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB","22-01-2026 19:00:00",30.233011,74.907758,NO2,18,23,20
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB","22-01-2026 19:00:00",26.786682,75.827928,OZONE,26,139,106
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB","22-01-2026 19:00:00",26.960669,75.771817,PM2.5,51,302,112
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB","22-01-2026 19:00:00",26.960669,75.771817,SO2,4,9,7
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB","22-01-2026 19:00:00",26.960669,75.771817,CO,22,122,30
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB","22-01-2026 19:00:00",26.9502929,75.730943,CO,28,132,79
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB","22-01-2026 19:00:00",26.912329,70.909168,PM10,64,429,154
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB","22-01-2026 19:00:00",25.344694,72.626208,NH3,7,10,9
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB","22-01-2026 19:00:00",27.554793,76.611536,PM2.5,77,139,101
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB","22-01-2026 19:00:00",23.555190,74.440010,PM2.5,36,284,94
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB","22-01-2026 19:00:00",23.555190,74.440010,NO2,14,118,36
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB","22-01-2026 19:00:00",23.555190,74.440010,NH3,5,14,7
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB","22-01-2026 19:00:00",25.106006,76.469948,SO2,8,16,11
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB","22-01-2026 19:00:00",25.106006,76.469948,CO,12,64,16
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB","22-01-2026 19:00:00",25.747299,71.393989,PM2.5,52,392,108
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB","22-01-2026 19:00:00",25.747299,71.393989,NO2,9,125,32
India,TamilNadu,Perundurai,"SIPCOT Industrial Park, Perundurai - TNPCB","22-01-2026 19:00:00",11.258242,77.552761,NH3,2,3,2
India,TamilNadu,Perundurai,"SIPCOT Industrial Park, Perundurai - TNPCB","22-01-2026 19:00:00",11.258242,77.552761,CO,20,24,22
India,TamilNadu,Perundurai,"SIPCOT Industrial Park, Perundurai - TNPCB","22-01-2026 19:00:00",11.258242,77.552761,OZONE,23,25,24
India,TamilNadu,Pudukottai,"SIPCOT Nathampannai, Pudukottai - TNPCB","22-01-2026 19:00:00",10.423417,78.784889,PM10,24,81,55
India,TamilNadu,Pudukottai,"SIPCOT Nathampannai, Pudukottai - TNPCB","22-01-2026 19:00:00",10.423417,78.784889,NO2,4,16,8
India,TamilNadu,Pudukottai,"SIPCOT Nathampannai, Pudukottai - TNPCB","22-01-2026 19:00:00",10.423417,78.784889,NH3,NA,NA,NA
India,TamilNadu,Ramanathapuram,"Chalai Bazaar, Ramanathapuram - TNPCB","22-01-2026 19:00:00",9.36399,78.831977,CO,14,19,16
India,TamilNadu,Thanjavur,"Parisutham Nagar, Thanjavur - TNPCB","22-01-2026 19:00:00",10.7654824,79.1389968,NH3,1,1,1
India,TamilNadu,Thoothukudi,"Meelavittan, Thoothukudi - TNPCB","22-01-2026 19:00:00","8.816428 ",78.099039,PM10,34,113,56
India,TamilNadu,Thoothukudi,"Meelavittan, Thoothukudi - TNPCB","22-01-2026 19:00:00","8.816428 ",78.099039,SO2,3,17,9
India,TamilNadu,Thoothukudi,"Meelavittan, Thoothukudi - TNPCB","22-01-2026 19:00:00","8.816428 ",78.099039,OZONE,1,34,6
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB","22-01-2026 19:00:00",17.460103,78.334361,PM2.5,42,97,65
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB","22-01-2026 19:00:00",27.213494,73.734444,SO2,NA,NA,NA
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB","22-01-2026 19:00:00",27.213494,73.734444,OZONE,55,119,96
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB","22-01-2026 19:00:00",25.771061," 73.340227",PM2.5,84,309,136
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB","22-01-2026 19:00:00",25.771061," 73.340227",NH3,4,18,7
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB","22-01-2026 19:00:00",25.771061," 73.340227",CO,9,72,27
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB","22-01-2026 19:00:00",24.041198,74.780702,OZONE,36,114,92
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB","22-01-2026 19:00:00",25.036360,73.883502,NH3,11,33,22
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB","22-01-2026 19:00:00",25.036360,73.883502,CO,11,100,16
India,Rajasthan,"Sawai Madhopur","Sahu Nagar, Sawai Madhopur - RSPCB","22-01-2026 19:00:00",26.031443,76.359327,PM2.5,35,353,157
India,Rajasthan,"Sawai Madhopur","Sahu Nagar, Sawai Madhopur - RSPCB","22-01-2026 19:00:00",26.031443,76.359327,NO2,1,104,24
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB","22-01-2026 19:00:00",17.460103,78.334361,OZONE,14,16,15
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB","22-01-2026 19:00:00",17.470431,78.566959,PM10,70,88,76
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB","22-01-2026 19:00:00",17.518400,78.278777,PM2.5,51,87,66
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB","22-01-2026 19:00:00",17.518400,78.278777,NO2,7,73,32
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB","22-01-2026 19:00:00",17.518400,78.278777,CO,16,120,82
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB","22-01-2026 19:00:00",17.518400,78.278777,OZONE,17,55,50
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB","22-01-2026 19:00:00",17.585705,78.126199,NO2,11,17,15
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB","22-01-2026 19:00:00",17.585705,78.126199,OZONE,21,38,34
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB","22-01-2026 19:00:00",17.393559,78.339194,PM10,87,101,94
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB","22-01-2026 19:00:00",27.608912,75.153302,CO,20,103,24
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB","22-01-2026 19:00:00",24.885261,72.857549,PM2.5,37,92,58
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB","22-01-2026 19:00:00",24.885261,72.857549,NO2,12,91,38
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB","22-01-2026 19:00:00",24.885261,72.857549,NH3,3,6,4
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB","22-01-2026 19:00:00",24.885261,72.857549,SO2,5,24,11
India,Rajasthan,"Sri Ganganagar","Old City, Sri Ganganagar - RSPCB","22-01-2026 19:00:00",29.931624,73.864511,SO2,3,11,7
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB","22-01-2026 19:00:00",26.159933,75.780517,PM2.5,85,422,216
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB","22-01-2026 19:00:00",26.159933,75.780517,NO2,19,110,39
India,TamilNadu,Cuddalore,"Semmandalam, Cuddalore - TNPCB","22-01-2026 19:00:00",11.7637683,79.7499835,NH3,1,3,2
India,TamilNadu,Dindigul,"Mendonsa Colony, Dindigul - TNPCB","22-01-2026 19:00:00",10.358535,77.984321,NO2,23,60,40
India,TamilNadu,Dindigul,"Mendonsa Colony, Dindigul - TNPCB","22-01-2026 19:00:00",10.358535,77.984321,SO2,21,25,23
India,TamilNadu,Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB","22-01-2026 19:00:00",13.4127,80.1081,PM10,72,226,130
India,TamilNadu,Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB","22-01-2026 19:00:00",13.4127,80.1081,NO2,2,18,6
India,TamilNadu,Nagapattinam,"Velippalayam, Nagapattinam - TNPCB","22-01-2026 19:00:00",10.798548,79.838212,SO2,NA,NA,NA
India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB","22-01-2026 19:00:00",13.1036,80.2909,SO2,5,7,6
India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB","22-01-2026 19:00:00",13.0052189,80.2398125,PM2.5,39,105,64
India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB","22-01-2026 19:00:00",13.0052189,80.2398125,SO2,4,7,6
India,TamilNadu,Coimbatore,"PSG College of Arts and Science, Coimbatore - TNPCB","22-01-2026 19:00:00",11.0328,77.0349,NH3,1,1,1
India,TamilNadu,Coimbatore,"PSG College of Arts and Science, Coimbatore - TNPCB","22-01-2026 19:00:00",11.0328,77.0349,OZONE,4,6,5
India,TamilNadu,Cuddalore,"Kudikadu, Cuddalore - TNPCB","22-01-2026 19:00:00",11.6829898,79.7532099,PM2.5,33,70,46
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB","22-01-2026 19:00:00",26.253384,72.976571,NO2,14,134,51
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB","22-01-2026 19:00:00",26.506177,77.025989,OZONE,13,71,58
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB","22-01-2026 19:00:00",25.164090,75.858137,NH3,8,12,11
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB","22-01-2026 19:00:00",25.196024,75.855668,OZONE,3,145,110
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB","22-01-2026 19:00:00",25.14389,75.821256,PM10,62,173,131
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB","22-01-2026 19:00:00",17.393559,78.339194,CO,20,31,28
India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB","22-01-2026 19:00:00",17.429398,78.569354,NO2,9,16,11
India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB","22-01-2026 19:00:00",17.429398,78.569354,NH3,4,6,5
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB","22-01-2026 19:00:00",17.528544,78.286195,PM2.5,34,65,45
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB","22-01-2026 19:00:00",17.528544,78.286195,PM10,64,84,72
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB","22-01-2026 19:00:00",17.528544,78.286195,NO2,17,17,17
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB","22-01-2026 19:00:00",17.528544,78.286195,OZONE,22,36,32
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB","22-01-2026 19:00:00",24.5886166,73.6321397,NO2,8,51,25
India,TamilNadu,Chennai,"Arumbakkam, Chennai - TNPCB","22-01-2026 19:00:00",13.0664,"80.2112 ",PM10,56,145,90
India,TamilNadu,Chennai,"Manali, Chennai - CPCB","22-01-2026 19:00:00",13.164544,80.26285,NH3,NA,NA,NA
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB","22-01-2026 19:00:00",28.685382,77.453839,OZONE,7,84,52
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB","22-01-2026 19:00:00",28.6603346,77.3572563,CO,55,152,69
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB","22-01-2026 19:00:00",28.6603346,77.3572563,OZONE,5,148,96
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB","22-01-2026 19:00:00",26.730136,83.433859,SO2,38,41,39
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - III, Greater Noida - UPPCB","22-01-2026 19:00:00",28.47272,77.482000,PM10,127,430,281
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - III, Greater Noida - UPPCB","22-01-2026 19:00:00",28.47272,77.482000,NH3,2,13,7
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - V, Greater Noida - UPPCB","22-01-2026 19:00:00",28.557054,77.453663,PM2.5,139,457,340
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - V, Greater Noida - UPPCB","22-01-2026 19:00:00",28.557054,77.453663,NO2,47,220,114
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - V, Greater Noida - UPPCB","22-01-2026 19:00:00",28.557054,77.453663,CO,31,128,46
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - V, Greater Noida - UPPCB","22-01-2026 19:00:00",28.557054,77.453663,OZONE,3,146,102
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB","22-01-2026 19:00:00",28.725645,77.749675,PM10,102,172,127
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB","22-01-2026 19:00:00",28.725645,77.749675,NH3,12,18,15
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB","22-01-2026 19:00:00",28.725645,77.749675,SO2,25,103,41
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB","22-01-2026 19:00:00",25.4547,78.6039,PM2.5,39,110,57
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB","22-01-2026 19:00:00",25.4547,78.6039,CO,12,56,18
India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB","22-01-2026 19:00:00",26.428282,80.327067,PM10,80,176,128
India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB","22-01-2026 19:00:00",26.428282,80.327067,NH3,5,5,5
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB","22-01-2026 19:00:00",26.509954,80.249612,PM2.5,44,252,94
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB","22-01-2026 19:00:00",26.509954,80.249612,SO2,18,45,24
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB","22-01-2026 19:00:00",26.4703136,80.3229863,NO2,49,56,53
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB","22-01-2026 19:00:00",26.4703136,80.3229863,OZONE,6,24,19
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB","22-01-2026 19:00:00",28.2348927,77.8683002,PM2.5,31,293,138
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB","22-01-2026 19:00:00",28.2348927,77.8683002,SO2,15,24,19
India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB","22-01-2026 19:00:00",26.766433,80.927299,PM2.5,52,123,82
India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB","22-01-2026 19:00:00",26.766433,80.927299,CO,13,24,15
India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB","22-01-2026 19:00:00",26.868120,81.005119,NO2,6,9,7
India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB","22-01-2026 19:00:00",26.868120,81.005119,CO,28,36,35
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB","22-01-2026 19:00:00",26.906111,80.948222,PM2.5,74,330,207
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB","22-01-2026 19:00:00",26.90723,80.98579,NH3,6,6,6
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB","22-01-2026 19:00:00",26.8458805,80.9365541,PM2.5,63,319,209
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB","22-01-2026 19:00:00",26.8458805,80.9365541,NO2,29,34,32
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB","22-01-2026 19:00:00",27.168897,78.376960,SO2,1,96,28
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB","22-01-2026 19:00:00",27.1594,78.3953,NH3,2,2,2
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB","22-01-2026 19:00:00",27.1594,78.3953,SO2,19,22,21
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB","22-01-2026 19:00:00",28.646233,77.358075,PM2.5,222,487,349
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB","22-01-2026 19:00:00",28.646233,77.358075,NH3,7,28,13
